,user_id,snowplow_pseudo_id,AGEB_key,user_first_visit,traffic_source,device_category,browser,mobile_brand,model_name,country,total_session_duration,total_events,total_page_views,engagement_time_minutes
1890,2006b907-c3fd-4d98-8557-429d3ad5b71e,550011963.1614090467,2300800010048,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,20460,2024,616,0.97
1891,2006b907-c3fd-4d98-8557-429d3ad5b71e,550011963.1614090467,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,20460,2024,616,0.97
1892,2006b907-c3fd-4d98-8557-429d3ad5b71e,2120981630.1614091107,2300800010048,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,82,20,6,0.0
1893,2006b907-c3fd-4d98-8557-429d3ad5b71e,550011963.1614090467,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,170,100,30,0.0
1894,2006b907-c3fd-4d98-8557-429d3ad5b71e,2120981630.1614091107,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,82,20,6,0.0
1895,2006b907-c3fd-4d98-8557-429d3ad5b71e,1095881282.1614090690,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,970,270,100,0.0
1896,2006b907-c3fd-4d98-8557-429d3ad5b71e,550011963.1614090467,2300800010048,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,170,100,30,0.0
1897,2006b907-c3fd-4d98-8557-429d3ad5b71e,2120981630.1614091107,2300800010048,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,1359,333,99,0.0
1898,2006b907-c3fd-4d98-8557-429d3ad5b71e,2120981630.1614091107,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,1359,333,99,0.0
1899,275f9814-d8d9-4fb8-913a-810ab655a11b,1998907966.1614103566,0901400010577,2021-02-23,news.culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,8111,330,90,0.25
1900,275f9814-d8d9-4fb8-913a-810ab655a11b,1998907966.1614103566,0901500011233,2021-02-23,news.culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,8111,330,90,0.25
1901,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,090150001070A,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,14604,684,148,
1902,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300010170,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,14604,684,148,
1903,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300011268,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,14604,684,148,
1904,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300010170,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,1408,160,48,
1905,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300010170,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,3206,48,16,
1906,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300011268,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,3206,24,8,
1907,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300010170,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,3206,24,8,
1908,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300011268,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,3206,48,16,
1909,3e7ca4dd-de96-492b-803a-d7cce93b2805,1330253913.1614209103,1501300010170,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,1716,48,16,
1910,47fb5422-cdcf-42ce-ac44-c6c2564a6b96,1353247882.1616603779,1903900014163,2021-03-24,google,mobile,Chrome,Huawei,STK-LX3,Mexico,434,54,10,0.09
1911,52eeb5f1-efba-453c-b6a6-94760abef906,2020435268.1607483186,,2020-12-08,google,mobile,Chrome,Huawei,STK-LX3,Bolivia,48183,1032,430,0.1
1912,52eeb5f1-efba-453c-b6a6-94760abef906,amp-HozIThwIgRdFwm58ghUFSQ,,2020-12-10,google,mobile,Chrome,Huawei,STK-LX3,Bolivia,7050,266,116,0.0
1913,52eeb5f1-efba-453c-b6a6-94760abef906,2020435268.1607483186,,2020-12-08,google,mobile,Chrome,Huawei,STK-LX3,Bolivia,146,10,2,0.0
1914,5e763160-5a0f-4aaa-adb9-8b2ecb5a47cd,1693903108.1613161550,0901500010733,2021-02-12,google,mobile,Chrome,Huawei,STK-LX3,Mexico,693,48,18,0.25
1915,60b451d3-0c73-4164-bd3c-2dfce865c3cb,626996414.1606413180,,2020-11-26,(direct),mobile,Chrome,Huawei,STK-LX3,Colombia,373,11,2,1.47
1916,60f09227-ca89-42ac-a665-0fecb9fcef59,923588445.1614070085,,2021-02-23,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,1761,63,12,0.04
1917,60f09227-ca89-42ac-a665-0fecb9fcef59,1396260144.1614070715,,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,3130,278,104,0.0
1918,7145bf12-2070-4177-b592-b52da608add7,1107546230.1614268311,0901500010733,2021-02-25,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,123,36,12,0.0
1919,7befbd06-06c0-42a5-b5c4-f9c75585ef0b,2144793755.1611614755,,2021-01-25,(direct),mobile,Chrome,Huawei,STK-LX3,Chile,79,7,2,0.0
1920,8b11f902-9c67-4b74-99e7-f97a75afcb56,564353405.1614090955,2402800010488,2021-02-23,tegger.io,mobile,Chrome,Huawei,STK-LX3,Mexico,5988,300,72,0.12
1921,b2d230cb-857f-47ce-a5e2-4811705078cb,881795573.1614287939,1501300010170,2021-02-25,tegger.io,mobile,Samsung Internet,Huawei,STK-LX3,Mexico,16943,228,71,0.23
1922,b2d230cb-857f-47ce-a5e2-4811705078cb,1330253913.1614209103,1501300010170,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,2983313,154151,40614,0.0
1923,b2d230cb-857f-47ce-a5e2-4811705078cb,1330253913.1614209103,,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,Mexico,2983313,154151,40614,0.0
1924,b2d230cb-857f-47ce-a5e2-4811705078cb,1330253913.1614209103,,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,United States,89082,4506,1236,0.0
1925,b2d230cb-857f-47ce-a5e2-4811705078cb,1330253913.1614209103,1501300010170,2021-02-24,culturacolectiva.com,mobile,Chrome,Huawei,STK-LX3,United States,89082,4506,1236,0.0
1926,de3e5004-9a97-4d51-a40f-0832366b9c43,553940441.1612281399,1510400011940,2021-02-02,(direct),mobile,Chrome,Huawei,STK-LX3,Mexico,2208,140,44,0.09
1927,de3e5004-9a97-4d51-a40f-0832366b9c43,553940441.1612281399,0900500011260,2021-02-02,(direct),mobile,Chrome,Huawei,STK-LX3,Mexico,2208,140,44,0.09
1928,6f5b2a4d-8060-4ba2-8fc5-03167228d1ff,628034663.1614146448,,2021-02-24,tegger.io,mobile,Chrome,Huawei,TRT-L53,Mexico,18920,517,187,0.0
1929,6f5b2a4d-8060-4ba2-8fc5-03167228d1ff,628034663.1614146448,0901500010733,2021-02-24,tegger.io,mobile,Chrome,Huawei,TRT-L53,Mexico,18920,517,187,0.0
1930,a31f155d-2b7c-4141-bed6-4f8b66ec6602,1156194830.1614081354,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,VOG-L04,Mexico,4875,245,50,0.06
1931,27f260f7-ab45-42a5-8c5a-2011546783cd,1618045290.1609059512,,2020-12-27,news-culturacolectiva-com.cdn.ampproject.org,mobile,Chrome,Huawei,VOG-L29,Spain,128,21,10,0.08
1932,2ecf085c-58b0-45d9-bd73-6f205e5d2b30,121311770.1611495204,,2021-01-24,(direct),mobile,Chrome,Huawei,VOG-L29,Spain,5622,102,24,0.09
1933,a65410e1-3b32-4695-aff3-310c27d089dc,1326624195.1614276504,1403900012592,2021-02-25,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,18381,72,27,0.42
1934,a65410e1-3b32-4695-aff3-310c27d089dc,1326624195.1614276504,1403900011378,2021-02-25,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,18381,72,27,0.42
1935,a65410e1-3b32-4695-aff3-310c27d089dc,1050594708.1614281922,1403900011378,2021-02-25,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,23308,991,261,0.0
1936,a65410e1-3b32-4695-aff3-310c27d089dc,1326624195.1614276504,1403900011378,2021-02-25,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,24508,96,36,0.0
1937,a65410e1-3b32-4695-aff3-310c27d089dc,1326624195.1614276504,1403900012592,2021-02-25,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,24508,96,36,0.0
1938,e94f5b5f-e876-49b1-b820-f42cb4f93214,1696662681.1614186562,1403900012592,2021-02-24,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,438,8,4,0.01
1939,e94f5b5f-e876-49b1-b820-f42cb4f93214,1819900225.1615585348,1102000010514,2021-03-12,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,37,8,2,0.03
1940,e94f5b5f-e876-49b1-b820-f42cb4f93214,1819900225.1615585348,1102000010514,2021-03-12,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,1616,60,28,0.0
1941,e94f5b5f-e876-49b1-b820-f42cb4f93214,1819900225.1615585348,110150228,2021-03-12,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,0,4,2,0.0
1942,e94f5b5f-e876-49b1-b820-f42cb4f93214,1819900225.1615585348,1403900012592,2021-03-12,tegger.io,mobile,Chrome,Huawei,YAL-L21,Mexico,0,4,2,0.0
1943,867b5811-e91d-4dcf-9d94-b8c625ec8684,1516012779.1615530140,0901400010581,2021-03-12,tegger.io,mobile,Chrome,Coolpad,cp3705A,Mexico,286,18,4,0.04
1944,28b40c3b-11b4-472f-aed7-519591f57184,1805309443.1607955806,0901500010733,2020-12-14,news.culturacolectiva.com,mobile,Chrome,Motorola,moto e5,Mexico,244,19,4,0.0
1945,cc8bcf97-2ec1-4ba9-bd94-51d45433937c,27011050.1612835352,1510600010379,2021-02-09,google,mobile,Chrome,ZTE,Blade L5,Mexico,138,9,2,0.14
1946,31b0537a-8731-4aa2-94d1-e493b8572d38,920072815.1613724545,,2021-02-19,tegger.io,mobile,Chrome,Huawei,CLT-AL00,Hong Kong,128163,21369,7497,0.41
1947,31b0537a-8731-4aa2-94d1-e493b8572d38,1016139260.1613724294,,2021-02-19,tegger.io,mobile,Chrome,Huawei,CLT-AL00,Hong Kong,189,19,6,0.26
1948,fdcedc86-8382-4de2-bba1-040f36f0f670,659404568.1614097205,1503300012447,2021-02-23,tegger.io,mobile,Chrome,Hisense,H30 Lite,Mexico,61678,1291,393,0.05
1949,fdcedc86-8382-4de2-bba1-040f36f0f670,685709660.1614097597,1503300012447,2021-02-23,tegger.io,mobile,Chrome,Hisense,H30 Lite,Mexico,9873,171,72,0.03
1950,fdcedc86-8382-4de2-bba1-040f36f0f670,659404568.1614097205,1503300012447,2021-02-23,tegger.io,mobile,Chrome,Hisense,H30 Lite,Mexico,34190,1600,526,0.0
1951,fdcedc86-8382-4de2-bba1-040f36f0f670,659404568.1614097205,0901500010733,2021-02-23,tegger.io,mobile,Chrome,Hisense,H30 Lite,Mexico,34190,1600,526,0.0
1952,fdcedc86-8382-4de2-bba1-040f36f0f670,685709660.1614097597,0901500010733,2021-02-23,tegger.io,mobile,Chrome,Hisense,H30 Lite,Mexico,3510,216,90,0.0
1953,9374a05a-f5a1-4b26-b0db-bf5dd52273dd,1991583550.1614961122,150990438,2021-03-05,(direct),mobile,Chrome,LG,LGM-M700,Mexico,512,22,6,0.09
1954,2bb990f9-86ff-4f5b-8498-c9be11f3f007,329765528.1615506940,,2021-03-11,tegger.io,mobile,Chrome,LG,LM-G820V,United States,31344,611,178,0.06
1955,2bb990f9-86ff-4f5b-8498-c9be11f3f007,329765528.1615506940,,2021-03-11,tegger.io,mobile,Chrome,LG,LM-G820V,United States,2849,55,16,0.0
1956,2bb990f9-86ff-4f5b-8498-c9be11f3f007,329765528.1615506940,,2021-03-11,tegger.io,mobile,Chrome,LG,LM-G820V,United States,0,6,2,0.05
1957,2bb990f9-86ff-4f5b-8498-c9be11f3f007,329765528.1615506940,,2021-03-11,tegger.io,mobile,Chrome,LG,LM-G820V,United States,0,4,2,
1958,2bb990f9-86ff-4f5b-8498-c9be11f3f007,1562852339.1615506941,,2021-03-11,tegger.io,mobile,Chrome,LG,LM-G820V,United States,18,12,4,
1959,2bb990f9-86ff-4f5b-8498-c9be11f3f007,329765528.1615506940,,2021-03-11,tegger.io,mobile,Chrome,LG,LM-G820V,United States,3,4,2,
1960,b720375c-05f0-459a-b4eb-582137f03c48,2101300717.1614290274,,2021-02-25,google,mobile,Chrome,Huawei,MAR-LX1A,Spain,86,10,2,0.13
1961,06194dad-cfc6-4478-9d7c-b540394ee45a,1532228406.1614493248,0901500010733,2021-02-28,tegger.io,mobile,Chrome,Huawei,MAR-LX3A,Mexico,8492,144,56,0.04
1962,0afa39a7-3a18-4004-9a84-d7d16aede713,1301432119.1614090046,1101700010190,2021-02-23,tegger.io,mobile,Chrome,Huawei,MAR-LX3A,Mexico,1088,92,20,0.11
1963,0afa39a7-3a18-4004-9a84-d7d16aede713,1017389614.1610944398,1101700010190,2021-01-17,google,mobile,Chrome,Huawei,MAR-LX3A,Mexico,318,42,12,0.0
1964,0dbcf7de-10ce-4215-9f29-7f191f650ace,275976010.1609097025,0901700011365,2020-12-27,culturacolectiva.com,mobile,Chrome,Huawei,MAR-LX3A,Mexico,6348,72,21,0.57
1965,0dbcf7de-10ce-4215-9f29-7f191f650ace,275976010.1609097025,0901500010733,2020-12-27,culturacolectiva.com,mobile,Chrome,Huawei,MAR-LX3A,Mexico,43,14,5,0.0
1966,4511743e-7310-4bd4-8b7b-6e6e41da35a6,1188588839.1614392096,1403900015652,2021-02-26,tegger.io,mobile,Chrome,Huawei,MAR-LX3A,Mexico,1040,100,40,0.06
1967,7414681d-3b9e-4c9a-aff0-b9d154a7ccaf,1600932299.1615301488,,2021-03-09,google,mobile,Chrome,Huawei,MAR-LX3A,Colombia,133,14,4,0.08
1968,8474e8ad-44b3-4927-8b6e-577061622b27,1748475169.1614102412,150990438,2021-02-23,news.culturacolectiva.com,mobile,Chrome,Huawei,MAR-LX3A,Mexico,14710,424,132,0.03
1969,8474e8ad-44b3-4927-8b6e-577061622b27,1999253298.1614102738,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,MAR-LX3A,Mexico,10219,396,154,0.01
1970,8474e8ad-44b3-4927-8b6e-577061622b27,1913998829.1614102832,150990438,2021-02-23,tegger.io,mobile,Chrome,Huawei,MAR-LX3A,Mexico,8190,410,130,0.0
1971,bb03b166-f1c7-49ea-bc50-b6243a6a8156,1167652727.1609599596,,2021-01-02,google,mobile,Chrome,Huawei,MAR-LX3A,Ecuador,6976,200,52,0.08
1972,bb03b166-f1c7-49ea-bc50-b6243a6a8156,1167652727.1609599596,,2021-01-02,google,mobile,Chrome,Huawei,MAR-LX3A,Ecuador,1744,50,13,0.03
1973,f3a36a6a-2a9c-439f-b990-84ecf0633817,406983501.1614234388,180170050,2021-02-25,tegger.io,mobile,Chrome,Huawei,MAR-LX3A,Mexico,73,9,2,0.05
1974,2b13c5b0-216c-4168-94a5-f26d4b6480b9,2007202226.1614122710,090150001070A,2021-02-23,tegger.io,mobile,Chrome,Motorola,Moto E6S,Mexico,1046,7,2,0.0
1975,c010740a-0322-4270-aa0c-a2a36eae8f2d,1235827959.1613947562,,2021-02-21,news.culturacolectiva.com,mobile,Chrome,Google,Pixel 3a,United States,1161,120,15,0.03
1976,c010740a-0322-4270-aa0c-a2a36eae8f2d,1235827959.1613947562,,2021-02-21,news.culturacolectiva.com,mobile,Chrome,Google,Pixel 3a,United States,1609,43,5,0.0
1977,de062b97-8043-44dc-8a8d-7ff825ae47ad,1339764291.1614272083,,2021-02-25,m.facebook.com,mobile,Android Webview,Xiaomi,Redmi 8A,Cuba,133,10,2,1.4
1978,17a42e87-6738-4f48-a51d-01e01bef50cd,132808292.1614551926,0901500011233,2021-02-28,(direct),mobile,Chrome,Samsung,SM-A015M,Mexico,119,11,2,0.1
1979,191fee87-be38-47bc-b110-484d90c86a0d,42202562.1615994016,,2021-03-17,google,mobile,Chrome,Samsung,SM-A015M,Guatemala,169,16,6,0.1
1980,53f6e0f0-3175-4b1b-a1e8-8134aaf6de19,amp-sDGxdFKfao4R3dzsUToWLg,,2021-02-27,culturacolectiva.com,mobile,Chrome,Samsung,SM-A015M,Costa Rica,2420,36,10,0.1
1981,f0f13ae3-d625-47a0-b87f-8fd748671d9a,1326795733.1610304448,,2021-01-10,google,mobile,Chrome,Samsung,SM-A015M,Venezuela,297,31,4,0.09
1982,9604c2f1-d422-44c4-bd06-c9de2cc44514,1811810641.1611578436,,2021-01-25,(direct),mobile,Chrome,Samsung,SM-A102U,United States,328,26,4,0.12
1983,78171026-68c9-4a58-a386-f1e287d23387,2112772164.1574102346,,2020-06-27,google,mobile,Chrome,Samsung,SM-A105M,Uruguay,1335,42,18,0.0
1984,9a27ca5f-0821-4cf6-b183-216a6c0274d6,649573409.1614232876,1503300013002,2021-02-25,news.culturacolectiva.com,mobile,Chrome,Samsung,SM-A105M,Mexico,2410,135,35,0.02
1985,9db01d3c-ec00-40c6-8c3a-25568062429b,1690115636.1614208718,140672332,2021-02-24,culturacolectiva.com,mobile,Chrome,Samsung,SM-A105M,Mexico,13,6,2,0.0
1986,9db01d3c-ec00-40c6-8c3a-25568062429b,219135700.1614213711,140672332,2021-02-24,tegger.io,mobile,Chrome,Samsung,SM-A105M,Mexico,162,14,4,0.01
1987,9db01d3c-ec00-40c6-8c3a-25568062429b,1690115636.1614208718,140672332,2021-02-24,culturacolectiva.com,mobile,Chrome,Samsung,SM-A105M,Mexico,254,16,5,0.0
1988,9db01d3c-ec00-40c6-8c3a-25568062429b,2006163445.1614214057,140672332,2021-02-24,tegger.io,mobile,Chrome,Samsung,SM-A105M,Mexico,124,12,4,0.0
1989,a8025924-55ac-4b3f-819e-923c4892ede6,1543974587.1615470354,,2021-03-11,(direct),mobile,Samsung Internet,Samsung,SM-A105M,Uruguay,224,17,6,0.0
1990,ee7c1ef5-8c7c-4f36-ab84-b1a2abdca424,856092902.1615071399,,2021-03-06,l.facebook.com,mobile,Chrome,Samsung,SM-A105M,Peru,172,7,2,0.11
1991,97644d1a-ce94-4172-be12-48b32cadb967,364529446.1615849340,,2021-03-15,google,mobile,Chrome,Samsung,SM-A107M,Guatemala,3411,63,18,0.09
1992,bc478bbb-3b32-44df-949b-ba79aae0b91a,275324898.1597063653,1900600010386,2020-08-10,google,mobile,Chrome,Samsung,SM-A107M,Mexico,112,16,2,0.09
1993,c8f05dc6-551d-43a9-9890-a91fa6eb0ddd,1641344566.1611476876,300870001022A,2021-01-24,(direct),mobile,Chrome,Samsung,SM-A107M,Mexico,426,14,4,0.11
1994,c92502fb-077d-462b-b479-5caca2693dd7,108503557.1615072151,090150001070A,2021-03-06,google,mobile,Samsung Internet,Samsung,SM-A107M,Mexico,78,8,2,0.0
1995,0910cefd-81ee-4422-b27c-0bc86f45c8c1,326652309.1615415132,310410001009A,2021-03-10,google,mobile,Chrome,Samsung,SM-A205G,Mexico,57,8,2,0.37
1996,2b13c5b0-216c-4168-94a5-f26d4b6480b9,997768779.1616866755,090150001070A,2021-03-27,tegger.io,mobile,Chrome,Samsung,SM-A205U,Mexico,8028,160,44,0.52
1997,50d97fa9-96a4-41c5-bb77-2fa7ccdd7403,156838473.1616259094,,2021-03-20,(direct),mobile,Chrome,Samsung,SM-A205W,Canada,470,26,8,0.12
1998,6b2024c6-8a55-40f4-8dc1-a07654fc14b0,177191548.1612506148,2300800010048,2021-02-05,(direct),mobile,Samsung Internet,Samsung,SM-A207M,Mexico,1602,288,102,0.02
1999,af9c1ca3-570b-40a7-811f-5543df00e384,362253718.1611605639,,2021-01-25,(direct),mobile,Chrome,Samsung,SM-A215U,United States,575,17,2,0.07
2000,4054fb80-a49e-4a7c-b739-a2909658114b,89572618.1614973665,,2021-03-05,google,mobile,Chrome,Samsung,SM-A305G,Ecuador,1233,54,12,0.41
2001,953a6b9d-6c92-4ee9-a4d7-3109465b20a9,838252659.1616781590,1403900012592,2021-03-26,google,mobile,Chrome,Samsung,SM-A305G,Mexico,4250,390,140,0.08
2002,953a6b9d-6c92-4ee9-a4d7-3109465b20a9,838252659.1616781590,1403900012592,2021-03-26,google,mobile,Chrome,Samsung,SM-A305G,Mexico,1700,156,56,0.0
2003,9ee6f4c0-9290-4b05-ae3e-373a4e022161,1937704975.1611580939,,2021-01-25,(direct),mobile,Chrome,Samsung,SM-A305G,Venezuela,896,12,4,0.11
2004,12809022-4101-41cb-8da9-e61e4ab84ac1,amp-n38foU3E33w7vnGDSyrGgg,,2020-12-10,(direct),mobile,Samsung Internet,Samsung,SM-A315G,Argentina,824,40,8,0.03
2005,b3d89d60-d0f5-4bca-b38c-6c89a5acc5ce,767208328.1616620061,1903900014163,2021-03-24,google,mobile,Chrome,Samsung,SM-A315G,Mexico,187,13,2,0.14
2006,0708f0b1-99b5-45d9-921d-126a0febf51e,331363628.1616975529,150310001015A,2021-03-28,google,mobile,Chrome,Samsung,SM-A505G,Mexico,2308,68,16,0.08
2007,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,7048,140,44,0.04
2008,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,5274,210,72,0.03
2009,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,1288,96,36,0.1
2010,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901400010581,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,332,92,32,0.0
2011,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,332,92,32,0.0
2012,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,332,92,32,0.0
2013,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,2083,72,28,0.0
2014,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,959,81,33,0.0
2015,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,959,81,33,0.0
2016,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,805,14,5,0.0
2017,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,1101700010190,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,501,60,21,0.07
2018,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,501,60,21,0.07
2019,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,422,20,8,0.0
2020,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901400010581,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,422,20,8,0.0
2021,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0900300010624,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,675,38,15,0.0
2022,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,2528,34,15,0.0
2023,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,1579,145,51,0.0
2024,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,1579,145,51,0.0
2025,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,2294,82,32,0.0
2026,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,2294,82,32,0.0
2027,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,48,20,8,0.0
2028,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,48,20,8,0.0
2029,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,0,4,2,0.0
2030,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,0,4,2,0.0
2031,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,0,4,2,0.0
2032,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901500010733,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,0,4,2,
2033,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,11265,465,141,0.0
2034,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,1510400011391,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,11265,465,141,0.0
2035,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,150990438,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,207,16,5,0.01
2036,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,0901400010651,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,207,16,5,0.01
2037,fba25df2-2fe8-474d-bcf2-700e4d0f8fe6,988995006.1585462168,1510400011391,2020-05-13,(direct),mobile,Chrome,Samsung,SM-A505G,Mexico,207,16,5,0.01
